Delivery_person_Age,Delivery_person_Ratings,distance_km,Vehicle_condition,multiple_deliveries,city_enc,vehicle_enc,order_enc,festival_enc,order_hour,is_peak_hour,is_weekend,weather_Cloudy,weather_Fog,weather_Sandstorms,weather_Stormy,weather_Sunny,weather_Windy,traffic_High,traffic_Jam,traffic_Low,traffic_Medium,severe_x_distance,Time_taken(min)
39.0,4.6,6.218030984114243,2,2.0,2,3,1,0,14,1,0,False,False,False,False,False,True,True,False,False,False,0.0,34.0
21.0,5.0,3.1050835221086417,0,1.0,2,3,0,0,8,0,0,False,False,False,False,True,False,False,False,True,False,0.0,19.0
32.0,4.7,9.087720328091443,2,0.0,1,3,1,0,20,1,0,False,False,False,False,False,True,False,True,False,False,0.0,29.0
22.0,4.5,9.326651352175272,1,0.0,1,2,3,0,21,1,0,False,True,False,False,False,False,False,True,False,False,0.0,24.0
32.0,4.7,3.073543363663747,0,1.0,2,3,2,0,10,0,0,False,True,False,False,False,False,False,False,True,False,0.0,24.0
20.0,5.0,4.5279170129511765,1,0.0,2,3,0,0,17,1,0,False,False,False,False,True,False,False,False,False,True,0.0,10.0
22.0,4.6,6.1469671519338895,1,1.0,2,3,3,0,15,0,0,False,False,False,True,False,False,False,False,False,True,6.1469671519338895,21.0
26.0,4.7,4.587980157997101,0,1.0,2,3,2,0,17,1,0,False,True,False,False,False,False,False,False,False,True,0.0,27.0
20.0,4.9,7.790426271963797,1,1.0,2,3,0,0,18,1,0,False,True,False,False,False,False,False,False,False,True,0.0,16.0
28.0,4.9,1.5322531674035038,0,1.0,2,3,1,0,8,0,0,False,True,False,False,False,False,False,False,True,False,0.0,15.0
32.0,4.9,8.93863229991919,1,1.0,2,2,0,0,22,0,0,False,False,False,True,False,False,False,False,True,False,8.93863229991919,26.0
31.0,4.6,9.180904863919633,2,0.0,2,1,1,0,17,1,0,True,False,False,False,False,False,False,False,False,True,0.0,19.0
20.0,4.8,1.5368199501604665,0,1.0,1,3,0,0,8,0,0,True,False,False,False,False,False,False,False,True,False,0.0,17.0
37.0,4.9,1.5545437335214782,2,1.0,1,2,1,0,8,0,0,False,False,False,True,False,False,False,False,True,False,1.5545437335214782,24.0
20.0,4.8,7.772207463584183,2,1.0,2,2,3,0,18,1,0,False,False,False,False,False,True,False,False,False,True,0.0,26.0
35.0,4.7,3.1161407812915187,1,0.0,2,3,3,0,9,0,0,False,False,False,False,True,False,False,False,True,False,0.0,12.0
23.0,4.5,1.5526929456613003,0,1.0,2,3,1,0,11,1,0,True,False,False,False,False,False,True,False,False,False,0.0,25.0
30.0,4.2,6.037118440222451,0,0.0,2,3,1,0,13,1,0,False,False,True,False,False,False,True,False,False,False,6.037118440222451,45.0
22.0,4.7,6.208989450210038,1,0.0,2,3,0,0,16,0,0,True,False,False,False,False,False,False,False,False,True,0.0,10.0
27.0,4.1,7.683740930982763,1,0.0,2,2,3,0,20,1,0,False,True,False,False,False,False,False,True,False,False,0.0,31.0
39.0,4.5,1.5324173514302288,1,1.0,2,3,2,0,8,0,0,False,False,True,False,False,False,False,False,True,False,1.5324173514302288,24.0
30.0,4.7,9.054602228168925,3,1.0,1,1,3,0,19,1,0,False,True,False,False,False,False,False,False,True,False,0.0,25.0
21.0,4.9,7.761486237714824,2,1.0,2,2,2,0,22,0,0,True,False,False,False,False,False,False,False,True,False,0.0,14.0
29.0,4.0,6.128684140033282,0,1.0,2,3,3,0,12,1,0,False,False,False,True,False,False,True,False,False,False,6.128684140033282,33.0
25.0,4.6,3.1051103947027285,2,1.0,1,2,2,0,11,1,0,False,False,True,False,False,False,True,False,False,False,3.1051103947027285,26.0
37.0,4.6,4.560928430651938,2,1.0,2,1,3,0,19,1,0,False,False,True,False,False,False,False,False,False,True,4.560928430651938,30.0
29.0,4.5,3.0250984842245745,0,1.0,1,3,3,0,8,0,0,True,False,False,False,False,False,False,False,True,False,0.0,24.0
22.0,4.9,3.0189114817580243,2,0.0,1,2,3,0,12,1,0,False,False,True,False,False,False,True,False,False,False,3.0189114817580243,20.0
38.0,4.9,6.210543032489626,0,1.0,2,3,1,0,15,0,0,True,False,False,False,False,False,False,False,False,True,0.0,26.0
24.0,4.4,3.1050761845074675,0,1.0,2,3,1,0,10,0,0,False,False,False,False,False,True,False,False,True,False,0.0,20.0
25.0,4.8,9.12210553959038,0,1.0,2,3,1,0,21,1,0,True,False,False,False,False,False,False,True,False,False,0.0,27.0
34.0,4.9,1.5204190072774333,1,0.0,2,2,1,0,10,0,0,False,False,False,False,False,True,False,False,True,False,0.0,24.0
31.0,4.6,7.772466272035551,0,0.0,2,3,3,0,23,0,0,False,False,False,False,True,False,False,False,True,False,0.0,22.0
22.0,4.7,6.232321450753526,1,1.0,2,2,3,0,12,1,0,False,True,False,False,False,False,True,False,False,False,0.0,25.0
30.0,4.7,20.96888932863528,2,1.0,2,2,1,0,19,1,0,False,True,False,False,False,False,False,False,True,False,0.0,31.0
39.0,4.5,1.5544659606035225,0,0.0,2,3,2,0,11,1,0,False,False,False,False,True,False,True,False,False,False,0.0,22.0
32.0,4.6,7.762092914972186,1,1.0,2,3,0,0,23,0,0,False,False,False,True,False,False,False,False,True,False,7.762092914972186,25.0
34.0,4.8,9.315725653468126,1,1.0,2,2,2,0,22,0,0,False,False,False,False,True,False,False,False,True,False,0.0,12.0
27.0,4.8,7.772220444452982,1,1.0,2,3,2,0,0,0,0,False,False,False,False,True,False,False,False,True,False,0.0,21.0
33.0,4.8,1.4897343062370803,1,1.0,2,2,0,0,11,1,0,False,True,False,False,False,False,True,False,False,False,0.0,38.0
25.0,4.9,7.646982582847269,0,1.0,2,3,3,0,17,1,0,False,False,True,False,False,False,False,False,False,True,7.646982582847269,14.0
23.0,4.9,6.081139317039376,0,0.0,2,3,2,0,13,1,0,False,True,False,False,False,False,True,False,False,False,0.0,20.0
37.0,4.4,6.210030477135088,2,1.0,2,1,2,0,13,1,0,False,False,False,False,False,True,True,False,False,False,0.0,33.0
39.0,4.5,9.32635938574064,2,1.0,2,2,2,0,20,1,0,False,False,False,False,False,True,False,True,False,False,0.0,29.0
36.0,4.5,4.5611524272563715,2,0.0,2,2,3,0,19,1,0,False,False,False,False,True,False,False,True,False,False,0.0,21.0
30.0,4.7,7.57343592001983,2,1.0,1,2,2,0,19,1,0,True,False,False,False,False,False,False,False,False,True,0.0,18.0
31.0,4.4,4.657597469270872,1,1.0,2,3,0,0,19,1,0,False,False,True,False,False,False,False,True,False,False,4.657597469270872,31.0
28.0,4.5,7.601308045983357,0,1.0,2,3,0,0,18,1,0,False,False,False,False,True,False,False,False,False,True,0.0,22.0
32.0,4.7,9.121796528794311,0,1.0,2,3,2,0,23,0,0,False,True,False,False,False,False,False,False,True,False,0.0,26.0
23.0,4.9,6.037474189824093,0,0.0,2,3,2,0,12,1,0,False,True,False,False,False,False,True,False,False,False,0.0,28.0
30.0,5.0,1.5303005968363894,0,0.0,2,3,1,0,9,0,0,False,True,False,False,False,False,False,False,True,False,0.0,23.0
31.0,4.0,4.590771505102241,0,1.0,2,3,3,1,20,1,0,False,False,False,False,False,True,False,True,False,False,0.0,49.0
28.0,4.6,6.209735433842075,1,0.0,2,2,2,0,12,1,0,False,False,False,False,False,True,True,False,False,False,0.0,29.0
28.0,4.7,9.31283846749211,1,0.0,1,2,2,0,21,1,0,False,False,False,False,True,False,False,True,False,False,0.0,19.0
29.0,5.0,9.314965469327513,0,1.0,2,3,1,0,22,0,0,True,False,False,False,False,False,False,False,True,False,0.0,20.0
24.0,4.6,1.509464259145097,1,1.0,2,2,0,0,10,0,0,False,True,False,False,False,False,False,False,True,False,0.0,14.0
27.0,4.5,1.5126000890232916,1,0.0,1,3,1,0,10,0,0,False,True,False,False,False,False,False,False,True,False,0.0,12.0
34.0,4.8,1.554508559519504,2,0.0,2,3,0,0,11,1,0,False,False,False,False,True,False,True,False,False,False,0.0,22.0
21.0,4.6,4.674173521866281,0,1.0,2,3,3,0,20,1,0,False,True,False,False,False,False,False,True,False,False,0.0,25.0
38.0,4.9,9.435201537430713,0,1.0,1,3,1,0,19,1,0,False,True,False,False,False,False,False,True,False,False,0.0,26.0
24.0,4.6,1.520309052937885,0,1.0,2,3,2,0,9,0,0,True,False,False,False,False,False,False,False,True,False,0.0,15.0
35.0,4.7,1.5581369822072066,1,1.0,2,3,2,0,8,0,0,False,True,False,False,False,False,False,False,True,False,0.0,15.0
39.0,4.8,3.145067434621583,1,1.0,2,3,0,0,10,0,0,False,True,False,False,False,False,False,False,True,False,0.0,17.0
24.0,4.6,6.127835452844327,0,1.0,1,3,1,0,14,1,0,False,True,False,False,False,False,True,False,False,False,0.0,28.0
38.0,4.1,1.55255331684981,0,0.0,2,3,1,0,8,0,0,False,False,False,True,False,False,False,False,True,False,1.55255331684981,28.0
34.0,4.0,5.958771662511523,1,0.0,2,3,0,0,12,1,0,False,False,True,False,False,False,True,False,False,False,5.958771662511523,34.0
39.0,4.9,9.32728515796102,0,1.0,1,3,2,0,22,0,0,False,True,False,False,False,False,False,False,True,False,0.0,23.0
33.0,4.6,3.105144913226864,1,1.0,2,2,3,0,10,0,0,True,False,False,False,False,False,False,False,True,False,0.0,17.0
22.0,4.9,9.348431884826278,2,1.0,2,1,2,0,23,0,0,False,False,False,False,True,False,False,False,True,False,0.0,24.0
28.0,4.9,7.601304456856061,2,0.0,2,2,1,0,23,0,0,False,True,False,False,False,False,False,False,True,False,0.0,14.0
27.0,4.9,7.66101794664148,0,0.0,2,3,2,0,20,1,0,False,False,False,False,False,True,False,True,False,False,0.0,19.0
33.0,4.1,1.5725337292863206,0,0.0,1,3,3,0,9,0,0,False,False,False,False,False,True,False,False,True,False,0.0,20.0
30.0,4.7,4.663772762376294,0,1.0,2,3,0,0,21,1,0,False,False,True,False,False,False,False,True,False,False,4.663772762376294,40.0
32.0,4.7,6.058919182290143,2,1.0,2,2,2,0,15,0,0,False,False,False,False,True,False,False,False,False,True,0.0,22.0
29.0,4.6,5.959357904254251,1,0.0,2,3,3,0,12,1,0,False,False,True,False,False,False,True,False,False,False,5.959357904254251,10.0
21.0,4.8,3.109096155702646,2,0.0,2,1,1,0,10,0,0,False,False,False,True,False,False,False,False,True,False,3.109096155702646,14.0
34.0,4.8,4.469606139374459,2,1.0,2,2,1,0,22,0,0,True,False,False,False,False,False,False,False,True,False,0.0,18.0
37.0,4.4,4.657195393807058,0,1.0,2,3,3,0,18,1,0,False,False,False,True,False,False,False,False,False,True,4.657195393807058,32.0
32.0,4.7,7.762461854550194,2,0.0,2,2,1,0,22,0,0,True,False,False,False,False,False,False,False,True,False,0.0,19.0
32.0,4.7,6.058923147526397,0,1.0,2,3,2,0,13,1,0,False,False,False,False,False,True,True,False,False,False,0.0,41.0
29.0,4.8,6.04978890937855,1,1.0,1,3,2,0,12,1,0,True,False,False,False,False,False,True,False,False,False,0.0,22.0
24.0,4.8,7.763161028493024,0,0.0,2,3,3,0,17,1,0,False,False,False,True,False,False,False,False,False,True,7.763161028493024,23.0
27.0,4.5,9.32682954252047,1,0.0,2,2,2,0,22,0,0,False,False,True,False,False,False,False,False,True,False,9.32682954252047,17.0
27.0,4.8,7.762500242365753,0,1.0,1,3,2,0,20,1,0,True,False,False,False,False,False,False,True,False,False,0.0,29.0
28.0,4.6,4.674341511234465,0,1.0,2,3,0,0,19,1,0,False,True,False,False,False,False,False,False,False,True,0.0,23.0
25.0,4.6,9.435201537430713,2,1.0,1,3,3,0,22,0,0,True,False,False,False,False,False,False,False,True,False,0.0,12.0
29.0,4.6,3.108902629159348,1,0.0,1,2,2,0,9,0,0,False,False,False,True,False,False,False,False,True,False,3.108902629159348,11.0
25.0,4.5,7.771834302405086,1,0.0,2,2,3,0,17,1,0,True,False,False,False,False,False,False,False,False,True,0.0,10.0
35.0,4.1,4.656862974505059,0,1.0,2,3,1,0,20,1,0,False,True,False,False,False,False,False,True,False,False,0.0,31.0
37.0,4.9,6.290134677634678,1,1.0,2,2,2,0,15,0,0,False,False,False,False,False,True,False,False,False,True,0.0,28.0
26.0,4.1,1.5147861398649296,0,1.0,2,3,3,0,10,0,0,False,False,False,False,False,True,False,False,True,False,0.0,29.0
35.0,4.7,6.080882967594327,2,1.0,2,1,0,0,15,0,0,False,True,False,False,False,False,False,False,False,True,0.0,16.0
32.0,4.7,7.44864451602914,1,0.0,1,2,3,0,17,1,0,True,False,False,False,False,False,False,False,False,True,0.0,18.0
29.0,4.8,7.7725232004434295,1,1.0,2,2,0,0,22,0,0,False,False,False,False,True,False,False,False,True,False,0.0,23.0
36.0,5.0,3.0645104714747093,1,0.0,2,2,2,0,9,0,0,False,False,False,False,True,False,False,False,True,False,0.0,15.0
25.0,4.6,5.958965689667192,1,0.0,1,2,2,0,12,1,0,False,False,False,True,False,False,True,False,False,False,5.958965689667192,28.0
20.0,4.7,6.120941769502897,2,1.0,2,2,0,0,15,0,0,False,False,False,False,False,True,False,False,False,True,0.0,28.0
33.0,4.3,3.0644857806760535,0,3.0,2,3,1,1,11,1,0,False,False,False,True,False,False,True,False,False,False,3.0644857806760535,46.0
34.0,4.9,3.0645346577473593,2,1.0,1,2,1,0,9,0,0,False,False,False,False,True,False,False,False,True,False,0.0,12.0
21.0,4.8,3.025144329113595,0,1.0,2,3,0,0,9,0,0,True,False,False,False,False,False,False,False,True,False,0.0,15.0
38.0,4.6,1.5298253586323256,1,1.0,2,3,0,0,10,0,0,False,False,True,False,False,False,False,False,True,False,1.5298253586323256,21.0
21.0,4.8,7.448379823536196,1,1.0,2,2,3,0,20,1,0,False,False,False,False,True,False,False,True,False,False,0.0,18.0
21.0,4.7,9.121421674135904,2,1.0,1,1,2,0,17,1,0,False,False,False,False,True,False,False,False,False,True,0.0,11.0
35.0,4.9,4.663187802146826,2,1.0,2,3,0,0,23,0,0,False,False,True,False,False,False,False,False,True,False,4.663187802146826,22.0
36.0,4.6,7.79094413843958,2,0.0,2,2,3,0,18,1,0,False,False,True,False,False,False,False,False,False,True,7.79094413843958,26.0
32.0,4.7,3.145067434621583,2,1.0,2,1,0,0,11,1,0,False,True,False,False,False,False,True,False,False,False,0.0,32.0
30.0,4.7,3.0594600768341045,1,0.0,2,2,2,0,19,1,0,False,True,False,False,False,False,False,False,True,False,0.0,19.0
36.0,4.6,1.5321262845594088,1,1.0,2,3,3,0,10,0,0,True,False,False,False,False,False,False,False,True,False,0.0,19.0
37.0,4.9,4.56096495080353,0,1.0,0,3,0,1,21,1,0,False,False,False,False,False,True,False,True,False,False,0.0,46.0
32.0,4.9,3.116127220771153,0,0.0,1,3,3,0,9,0,0,False,True,False,False,False,False,False,False,True,False,0.0,29.0
26.0,4.7,1.5725337292863206,0,1.0,2,3,1,0,10,0,0,False,True,False,False,False,False,False,False,True,False,0.0,18.0
33.0,5.0,4.66365822992179,1,0.0,2,2,2,0,22,0,0,False,False,False,True,False,False,False,False,True,False,4.66365822992179,25.0
36.0,4.8,1.5203488928264928,2,1.0,1,2,3,0,8,0,0,False,True,False,False,False,False,False,False,True,False,0.0,17.0
20.0,4.2,3.0585514953413155,1,0.0,1,3,0,0,11,1,0,True,False,False,False,False,False,True,False,False,False,0.0,33.0
29.0,4.6,6.127106344248052,1,0.0,2,2,0,0,13,1,0,False,False,False,False,False,True,True,False,False,False,0.0,12.0
38.0,4.1,7.573429885020108,0,1.0,2,3,2,0,19,1,0,False,False,True,False,False,False,False,True,False,False,7.573429885020108,47.0
39.0,4.9,4.59595027478907,2,1.0,2,3,1,0,23,0,0,False,False,True,False,False,False,False,False,True,False,4.59595027478907,27.0
33.0,4.9,9.193021332844554,2,0.0,1,3,3,0,17,1,0,False,True,False,False,False,False,False,False,False,True,0.0,18.0
26.0,4.9,4.674153680097242,1,0.0,2,2,0,0,23,0,0,False,False,True,False,False,False,False,False,True,False,4.674153680097242,18.0
34.0,4.5,7.790525266841046,1,1.0,2,3,2,0,21,1,0,False,False,False,True,False,False,False,True,False,False,7.790525266841046,28.0
33.0,4.7,6.232177403679018,1,1.0,2,2,1,0,12,1,0,False,False,False,True,False,False,True,False,False,False,6.232177403679018,33.0
20.0,4.8,3.0406911398037053,2,0.0,2,2,0,0,8,0,0,True,False,False,False,False,False,False,False,True,False,0.0,13.0
27.0,4.2,1.536864059415262,0,1.0,2,3,0,0,11,1,0,False,False,False,True,False,False,True,False,False,False,1.536864059415262,36.0
31.0,4.9,4.596698554557205,2,1.0,2,2,2,0,18,1,0,False,False,True,False,False,False,False,False,False,True,4.596698554557205,25.0
22.0,4.7,1.5322206834602052,2,0.0,2,1,2,0,8,0,0,False,False,True,False,False,False,False,False,True,False,1.5322206834602052,19.0
22.0,4.6,6.290134677634678,2,1.0,2,2,1,0,13,1,0,False,False,False,True,False,False,True,False,False,False,6.290134677634678,20.0
31.0,4.6,9.314781588433535,1,1.0,2,2,0,0,20,1,0,False,False,False,False,False,True,False,True,False,False,0.0,29.0
37.0,5.0,3.1162228846223834,2,0.0,1,2,3,0,10,0,0,False,False,False,False,True,False,False,False,True,False,0.0,15.0
26.0,4.5,1.552331352726081,1,0.0,2,3,3,0,8,0,0,False,True,False,False,False,False,False,False,True,False,0.0,12.0
36.0,4.0,7.6838087174265155,2,0.0,2,3,0,0,21,1,0,False,False,False,True,False,False,False,True,False,False,7.6838087174265155,33.0
39.0,4.6,6.147073151032162,2,1.0,1,3,0,0,13,1,0,False,False,False,False,True,False,True,False,False,False,0.0,23.0
37.0,4.2,7.64610474832152,0,1.0,2,3,1,0,18,1,0,False,False,False,True,False,False,False,False,False,True,7.64610474832152,36.0
30.0,4.7,20.96888932863528,3,1.0,2,3,0,0,19,1,0,False,True,False,False,False,False,False,False,True,False,0.0,19.0
21.0,4.6,3.0737721530635387,2,0.0,2,3,1,0,9,0,0,False,False,False,True,False,False,False,False,True,False,3.0737721530635387,14.0
21.0,4.9,4.657619913371798,2,0.0,2,2,1,0,20,1,0,False,False,False,False,False,True,False,True,False,False,0.0,10.0
34.0,4.9,5.9592931098219735,2,0.0,2,2,2,0,15,0,0,False,False,False,False,True,False,False,False,False,True,0.0,24.0
23.0,4.6,9.17624749258827,1,1.0,2,3,1,0,19,1,0,False,True,False,False,False,False,False,True,False,False,0.0,22.0
30.0,4.8,9.21969165952385,0,1.0,2,3,3,0,17,1,0,False,False,False,False,True,False,False,False,False,True,0.0,25.0
25.0,4.6,9.177805335295874,0,1.0,2,3,3,0,17,1,0,False,True,False,False,False,False,False,False,False,True,0.0,22.0
38.0,4.6,4.610456146048326,0,1.0,2,3,0,0,21,1,0,False,False,False,False,True,False,False,True,False,False,0.0,25.0
24.0,4.7,1.5725337292863206,0,0.0,2,3,3,0,8,0,0,True,False,False,False,False,False,False,False,True,False,0.0,18.0
20.0,4.8,4.610471743046499,0,1.0,1,3,3,0,23,0,0,False,False,False,False,True,False,False,False,True,False,0.0,13.0
24.0,4.5,4.65713301884333,1,0.0,2,3,2,0,21,1,0,False,False,True,False,False,False,False,True,False,False,4.65713301884333,12.0
38.0,4.5,7.762556904358442,2,1.0,1,3,0,0,19,1,0,False,False,True,False,False,False,False,True,False,False,7.762556904358442,25.0
37.0,4.2,9.22014751541987,0,0.0,2,3,3,0,23,0,0,False,False,False,True,False,False,False,False,True,False,9.22014751541987,32.0
20.0,5.0,3.0644871057616703,2,1.0,2,2,0,0,11,1,0,True,False,False,False,False,False,True,False,False,False,0.0,31.0
31.0,5.0,9.2191235676111,1,1.0,2,3,1,0,20,1,0,False,False,True,False,False,False,False,True,False,False,9.2191235676111,34.0
23.0,4.8,4.588360239493078,1,1.0,2,3,0,0,23,0,0,False,True,False,False,False,False,False,False,True,False,0.0,17.0
35.0,4.9,7.648947507755509,1,0.0,2,2,0,0,23,0,0,False,False,False,False,True,False,False,False,True,False,0.0,12.0
23.0,4.7,4.610133887452835,2,1.0,2,2,1,0,20,1,0,True,False,False,False,False,False,False,True,False,False,0.0,21.0
36.0,4.7,4.537571350180709,0,1.0,1,3,0,0,17,1,0,False,True,False,False,False,False,False,False,False,True,0.0,28.0
34.0,4.9,4.46931202175492,2,1.0,2,1,3,0,21,1,0,False,False,False,False,True,False,False,True,False,False,0.0,15.0
37.0,4.6,2.9795987013420318,2,1.0,2,2,1,0,10,0,0,False,False,True,False,False,False,False,False,True,False,2.9795987013420318,27.0
31.0,4.1,9.088011034370513,0,1.0,2,3,3,0,19,1,0,False,False,False,False,False,True,False,True,False,False,0.0,34.0
22.0,4.7,9.31544163550089,0,0.0,2,3,2,0,18,1,0,False,False,False,False,False,True,False,False,False,True,0.0,14.0
31.0,4.9,1.5725337292863206,1,0.0,2,3,3,0,9,0,0,False,False,False,False,True,False,False,False,True,False,0.0,12.0
25.0,4.9,1.5204319193295497,1,0.0,1,3,1,0,11,1,0,True,False,False,False,False,False,True,False,False,False,0.0,30.0
30.0,4.8,3.1044353971266565,1,1.0,2,3,1,0,9,0,0,False,False,False,False,True,False,False,False,True,False,0.0,12.0
22.0,4.8,3.104785917529512,0,1.0,2,3,0,0,11,1,0,True,False,False,False,False,False,True,False,False,False,0.0,22.0
30.0,4.7,3.1054853062814938,2,1.0,1,2,3,0,9,0,0,False,False,False,True,False,False,False,False,True,False,3.1054853062814938,20.0
30.0,4.7,1.5093577696337532,3,1.0,2,0,2,0,19,1,0,False,True,False,False,False,False,False,False,True,False,0.0,14.0
37.0,4.8,3.104803710518419,1,1.0,1,3,2,0,11,1,0,False,False,False,False,False,True,True,False,False,False,0.0,30.0
31.0,4.8,9.220316822180319,0,0.0,2,3,1,0,23,0,0,False,False,False,False,True,False,False,False,True,False,0.0,27.0
31.0,4.9,3.104827485600479,2,0.0,1,2,3,0,8,0,0,False,False,False,True,False,False,False,False,True,False,3.104827485600479,20.0
29.0,4.6,1.5367515001848095,0,0.0,1,3,2,0,8,0,0,False,False,False,False,True,False,False,False,True,False,0.0,10.0
25.0,4.0,7.66052012420465,0,0.0,2,3,2,0,23,0,0,False,False,True,False,False,False,False,False,True,False,7.66052012420465,26.0
30.0,4.2,6.147415198875052,1,1.0,2,2,0,0,15,0,0,False,False,False,True,False,False,False,False,False,True,6.147415198875052,32.0
24.0,4.8,1.5093764432901144,0,1.0,2,3,2,0,9,0,0,False,True,False,False,False,False,False,False,True,False,0.0,18.0
32.0,4.6,3.105133735234752,1,1.0,2,3,2,0,11,1,0,False,False,False,False,False,True,True,False,False,False,0.0,30.0
31.0,4.8,9.121375406203297,2,2.0,2,3,1,0,20,1,0,True,False,False,False,False,False,False,True,False,False,0.0,39.0
30.0,4.7,3.040554821797033,2,1.0,2,1,3,0,19,1,0,False,False,False,True,False,False,False,False,True,False,3.040554821797033,18.0
35.0,4.5,4.656788095044164,2,1.0,2,2,2,0,18,1,0,False,False,False,False,True,False,False,False,False,True,0.0,15.0
28.0,4.6,3.104402431477901,1,0.0,2,2,0,0,11,1,0,False,False,False,False,False,True,False,False,True,False,0.0,19.0
34.0,4.2,1.5524148945455953,0,1.0,2,3,3,0,8,0,0,False,False,False,False,False,True,False,False,True,False,0.0,34.0
28.0,4.4,4.469203457950985,0,1.0,2,3,2,0,23,0,0,False,False,False,True,False,False,False,False,True,False,4.469203457950985,24.0
35.0,4.9,9.121049806498666,0,1.0,2,3,2,0,21,1,0,False,True,False,False,False,False,False,True,False,False,0.0,31.0
29.0,4.5,3.1161470193369545,1,0.0,1,3,0,0,9,0,0,False,False,False,True,False,False,False,False,True,False,3.1161470193369545,15.0
28.0,4.6,7.8626681674103684,0,2.0,2,3,0,0,21,1,0,False,False,False,True,False,False,False,True,False,False,7.8626681674103684,34.0
50.0,5.0,1.5525398251397549,3,0.0,2,0,1,0,19,1,0,False,True,False,False,False,False,False,False,True,False,0.0,12.0
30.0,4.1,4.674181485440602,0,0.0,2,3,2,0,18,1,0,False,False,False,False,False,True,False,False,False,True,0.0,32.0
35.0,4.8,9.19151681625338,0,1.0,2,3,3,0,23,0,0,False,False,False,False,True,False,False,False,True,False,0.0,27.0
21.0,4.8,4.527261449200724,2,0.0,2,3,1,0,23,0,0,False,False,False,True,False,False,False,False,True,False,4.527261449200724,17.0
22.0,4.9,6.21800234869445,2,1.0,1,2,2,0,16,0,0,False,False,False,False,False,True,False,False,False,True,0.0,26.0
31.0,4.6,4.674174529063472,0,1.0,2,3,0,0,20,1,0,False,False,False,True,False,False,False,True,False,False,4.674174529063472,36.0
32.0,4.0,1.5526496306637072,0,0.0,2,3,3,0,8,0,0,False,False,True,False,False,False,False,False,True,False,1.5526496306637072,21.0
33.0,4.9,9.348403522662325,2,1.0,2,1,1,0,20,1,0,False,False,False,False,False,True,False,True,False,False,0.0,25.0
39.0,4.5,4.544264509631538,2,0.0,2,1,2,0,18,1,0,False,False,False,False,True,False,False,False,False,True,0.0,18.0
23.0,4.7,3.029527086813746,1,1.0,1,2,2,0,10,0,0,True,False,False,False,False,False,False,False,True,False,0.0,13.0
30.0,4.7,9.087965501261484,2,1.0,2,2,3,0,17,1,0,False,False,True,False,False,False,False,False,False,True,9.087965501261484,32.0
23.0,4.8,7.79036212453358,0,0.0,2,3,0,0,17,1,0,False,False,False,False,True,False,False,False,False,True,0.0,21.0
24.0,5.0,7.646414103068861,2,1.0,2,3,0,0,18,1,0,False,False,False,True,False,False,False,False,False,True,7.646414103068861,23.0
34.0,4.8,9.348433430020535,0,1.0,2,3,2,0,20,1,0,True,False,False,False,False,False,False,True,False,False,0.0,34.0
21.0,4.8,3.1048037532854496,1,1.0,2,2,0,0,8,0,0,False,False,False,False,True,False,False,False,True,False,0.0,21.0
23.0,4.7,7.6470478692714,0,1.0,2,3,0,0,21,1,0,False,False,False,False,False,True,False,True,False,False,0.0,22.0
28.0,4.9,7.8626681674103684,0,1.0,1,3,0,0,22,0,0,False,False,False,False,True,False,False,False,True,False,0.0,18.0
34.0,4.2,4.610430682715917,0,1.0,2,3,2,0,19,1,0,False,True,False,False,False,False,False,True,False,False,0.0,33.0
37.0,4.8,3.0605561405264683,2,0.0,2,2,2,0,8,0,0,False,False,False,False,True,False,False,False,True,False,0.0,12.0
30.0,4.8,9.177683834695673,1,0.0,2,2,2,0,0,0,0,False,False,True,False,False,False,False,False,True,False,9.177683834695673,22.0
33.0,4.9,6.217883647558105,2,1.0,2,1,3,0,13,1,0,False,True,False,False,False,False,True,False,False,False,0.0,26.0
34.0,4.5,6.232193723015724,1,1.0,2,2,3,0,14,1,0,False,True,False,False,False,False,True,False,False,False,0.0,30.0
30.0,4.7,4.5969260911847485,1,1.0,1,3,0,0,21,1,0,True,False,False,False,False,False,False,True,False,False,0.0,25.0
27.0,4.9,7.448311138215936,2,0.0,2,3,3,0,19,1,0,False,True,False,False,False,False,False,True,False,False,0.0,30.0
35.0,4.9,6.147383751705428,2,0.0,2,1,1,0,15,0,0,True,False,False,False,False,False,False,False,False,True,0.0,17.0
30.0,4.9,9.435201537430713,2,1.0,1,2,2,0,17,1,0,False,False,True,False,False,False,False,False,False,True,9.435201537430713,32.0
27.0,4.9,4.560738018710785,2,1.0,2,2,2,0,23,0,0,False,False,False,False,False,True,False,False,True,False,0.0,13.0
32.0,4.5,1.4897768153112216,2,1.0,2,2,0,0,11,1,0,False,False,True,False,False,False,True,False,False,False,1.4897768153112216,27.0
32.0,4.0,6.209442398392529,0,1.0,2,3,3,0,13,1,0,False,False,True,False,False,False,True,False,False,False,6.209442398392529,38.0
30.0,4.8,7.600990561376193,2,1.0,1,2,2,0,0,0,0,False,True,False,False,False,False,False,False,True,False,0.0,19.0
30.0,4.7,6.232189890723436,0,1.0,2,3,0,0,13,1,0,False,False,False,False,True,False,True,False,False,False,0.0,42.0
37.0,4.1,3.0734222587643045,0,1.0,2,3,2,0,11,1,0,False,False,False,True,False,False,True,False,False,False,3.0734222587643045,36.0
